aluno_id,escola_id,professor_id,exper_prof,faltas,nota_port,nota_matem,aluno_sexo,aluno_negro,professor_branco,alimentacao,escola_urbana,escola_rural
12097,201449,20144906,7,5,503,513,1,0,1,0,0,1
12099,262937,26293704,8,33,467,576,1,0,1,0,0,0
12104,169229,16922903,13,33,487,489,1,0,1,0,0,0
12107,261927,26192702,13,1,442,547,0,0,1,0,0,1
12108,221574,22157401,1,26,419,454,1,1,1,1,0,1
12114,262937,26293701,16,10,518,520,1,0,1,0,0,0
12117,259915,25991503,5,8,440,513,0,0,1,0,0,1
12124,257899,25789904,12,11,397,434,1,0,1,1,0,1
12125,216536,21653602,13,9,460,559,0,0,1,0,0,1
12126,208503,20850302,8,11,443,500,1,0,1,0,0,1
12127,259915,25991502,15,24,445,473,1,0,1,0,0,1
12128,259915,25991503,5,20,424,506,1,0,1,1,0,1
12130,189378,18937801,17,0,431,506,0,0,1,0,0,1
12135,189378,18937804,12,9,448,494,0,0,1,1,0,1
12136,191411,19141102,8,8,418,434,0,0,1,1,0,1
12137,203452,20345201,19,15,448,513,1,0,1,0,0,1
12138,212522,21252201,NA,8,428,463,1,0,0,0,1,0
12141,205489,20548902,14,29,448,459,0,0,1,0,0,0
12142,205489,20548902,14,8,443,520,1,0,1,0,0,0
12144,218562,21856204,0,0,463,547,0,0,1,0,1,0
12145,212522,21252204,17,4,424,478,0,0,1,1,1,0
12147,128068,12806803,11,16,410,463,1,0,1,0,0,1
12149,205491,20549103,3,6,474,536,0,0,1,0,0,0
12154,208501,20850101,13,7,434,478,1,0,1,1,0,1
12156,180344,18034404,13,17,447,528,1,0,1,0,1,0
12159,215533,21553301,3,42,421,449,1,0,1,0,0,1
12161,221574,22157402,8,1,425,478,1,0,1,0,0,1
12165,225585,22558501,13,31,410,468,0,0,1,0,0,1
12167,228606,22860602,13,18,437,463,1,0,1,1,0,1
12168,228606,22860603,12,0,402,449,1,0,1,0,0,1
12169,228606,22860601,8,12,430,559,0,0,1,0,0,1
12170,228606,22860604,14,1,468,602,1,0,1,0,0,1
12171,228606,22860602,13,4,443,459,0,0,1,0,0,1
12172,162184,16218403,6,13,405,484,0,0,1,1,0,1
12176,162184,16218403,6,4,408,473,0,0,1,0,0,1
12178,234628,23462803,9,6,467,506,1,1,1,0,0,1
12179,165199,16519901,12,5,514,559,1,0,1,0,1,0
12180,165199,16519903,12,3,480,576,0,0,1,0,1,0
12184,193423,19342302,12,16,440,459,0,0,1,1,0,1
12185,165199,16519902,3,4,483,559,1,0,1,0,1,0
12186,244818,24481803,11,10,403,468,1,1,1,1,1,0
12187,244818,24481802,10,5,427,454,1,1,0,1,1,0
12188,216536,21653602,13,11,545,520,0,0,1,0,0,1
12191,252885,25288504,9,24,403,444,1,0,1,1,0,1
12192,169229,16922901,15,14,527,547,1,0,1,0,0,0
12193,252885,25288503,5,13,447,478,0,0,1,1,0,1
12195,252885,25288504,9,6,436,536,1,0,1,0,0,1
12198,253888,25388803,5,3,433,513,1,0,1,1,0,1
12199,257899,25789901,13,17,425,444,1,0,1,0,0,1
12202,259915,25991503,5,46,424,506,1,0,1,0,0,1
12203,259915,25991502,15,21,407,463,0,0,1,0,0,1
12204,244839,24483903,20,1,490,576,1,0,0,0,0,0
12205,261927,26192701,11,4,456,547,1,0,1,0,0,1
12206,221574,22157401,1,10,455,536,1,0,1,1,0,1
12207,205490,20549002,11,8,390,339,1,1,1,1,1,0
12208,234628,23462805,8,1,448,459,1,1,1,0,0,1
12211,112038,11203801,12,5,398,412,1,1,1,1,1,0
12213,128068,12806803,11,11,430,494,1,0,1,1,0,1
12214,130085,13008503,8,2,425,484,0,0,1,0,0,0
12215,128076,12807603,7,21,424,513,1,1,1,0,0,0
12216,128076,12807603,7,16,416,468,1,0,1,0,0,0
12217,128076,12807603,7,2,393,454,1,0,1,0,0,0
12218,130085,13008503,8,22,402,459,0,0,1,0,0,0
12219,128068,12806803,11,8,425,459,1,0,1,1,0,1
12220,128068,12806803,11,14,405,454,0,0,1,1,0,1
12221,130085,13008501,22,0,421,484,0,0,1,0,0,0
12223,128076,12807603,7,15,428,484,0,0,1,0,0,0
12226,257899,25789901,13,13,437,463,1,0,1,0,0,1
12227,161183,16118306,16,19,461,536,1,0,1,0,0,1
12228,161176,16117603,6,15,416,513,1,0,1,0,0,1
12229,161183,16118306,16,22,447,489,1,0,1,0,0,1
12232,166203,16620304,1,15,413,434,0,0,1,0,1,0
12233,164198,16419802,12,10,461,528,1,0,1,1,0,1
12234,166203,16620301,11,6,418,484,0,0,1,1,1,0
12235,164198,16419802,12,8,428,520,1,0,1,1,0,1
12236,165199,16519903,12,25,414,473,0,0,1,1,1,0
12237,166203,16620304,1,27,437,484,0,0,1,0,1,0
12239,165199,16519902,3,10,503,559,0,0,1,0,1,0
12240,166203,16620304,1,26,416,473,1,0,1,0,1,0
12241,168211,16821101,10,5,416,473,0,0,1,1,0,1
12242,168214,16821401,6,11,442,536,1,0,1,0,0,1
12243,168211,16821102,27,13,418,459,1,0,1,0,0,1
12244,264945,26494504,5,1,451,576,1,0,1,0,0,0
12245,169229,16922904,5,20,443,520,0,0,0,0,0,0
12246,169280,16928001,12,18,388,375,1,0,1,1,0,0
12247,169280,16928003,7,11,458,520,1,0,1,0,0,0
12249,169280,16928003,7,16,468,559,1,0,1,0,0,0
12250,169229,16922905,10,5,527,547,1,0,0,0,0,0
12252,264945,26494502,3,2,456,547,1,0,1,0,0,0
12253,169280,16928002,13,7,419,439,0,0,1,0,0,0
12254,264945,26494501,17,21,431,500,0,1,1,1,0,0
12256,201449,20144901,4,9,503,559,1,0,1,0,0,1
12257,169229,16922907,12,9,450,528,1,0,1,0,0,0
12258,169229,16922907,12,5,405,494,1,0,1,0,0,0
12260,264945,26494503,3,3,450,520,1,0,1,0,0,0
12261,257899,25789905,12,6,428,513,1,0,1,0,0,1
12262,264945,26494501,17,7,448,513,1,0,1,0,0,0
12264,262937,26293702,15,1,461,576,1,0,1,0,0,0
12265,169231,16923102,9,3,411,484,0,1,1,0,1,0
12267,169229,16922904,5,24,532,576,0,0,0,0,0,0
12268,264945,26494504,5,9,453,536,1,0,1,0,0,0
12269,169229,16922906,16,5,467,520,1,0,0,0,0,0
12271,201449,20144901,4,3,507,576,0,0,1,0,0,1
12272,169280,16928002,13,5,518,520,0,0,1,0,0,0
12273,264945,26494501,17,6,451,559,1,0,1,0,0,0
12274,262937,26293701,16,4,445,536,1,0,1,0,0,0
12275,169219,16921903,18,3,451,520,1,0,1,0,0,0
12276,169219,16921903,18,5,474,520,0,0,1,0,0,0
12281,261927,26192701,11,0,439,478,1,0,1,0,0,1
12282,201449,20144905,10,2,461,500,1,0,1,0,0,1
12283,201449,20144903,6,0,422,463,1,0,1,0,0,1
12286,201449,20144902,12,2,427,520,1,0,1,0,0,1
12287,123056,12305602,6,18,422,473,1,0,1,0,0,1
12288,173312,17331201,11,24,492,536,1,0,1,1,0,1
12289,173312,17331202,11,8,463,489,1,0,1,0,0,1
12290,173312,17331202,11,15,518,506,0,0,1,0,0,1
12291,173312,17331202,11,16,492,513,0,0,1,1,0,1
12292,209510,20951005,15,14,437,468,1,0,1,0,0,1
12295,244801,24480104,20,9,431,520,1,0,1,0,0,0
12296,231616,23161601,12,19,458,513,0,0,1,1,0,1
12297,180344,18034403,11,10,433,454,1,1,1,1,1,0
12298,180344,18034402,0,4,428,478,1,0,1,0,1,0
12299,180344,18034405,1,13,413,473,0,0,1,1,1,0
12300,257899,25789901,13,19,453,494,1,0,1,0,0,1
12303,203452,20345201,19,19,450,500,0,0,1,0,0,1
12304,191411,19141103,13,14,465,484,0,0,1,1,0,1
12305,191411,19141101,8,1,456,494,0,0,1,1,0,1
12306,203452,20345205,20,16,478,506,0,0,1,0,0,1
12307,203457,20345701,12,11,510,513,0,0,1,0,0,1
12308,191411,19141101,8,2,458,506,0,0,1,0,0,1
12312,189382,18938201,17,0,554,536,0,0,1,0,0,0
12313,189382,18938203,14,12,518,494,0,0,1,0,0,0
12314,189396,18939601,5,10,472,547,1,0,1,0,0,1
12316,189382,18938203,14,6,451,500,1,0,1,0,0,0
12320,189396,18939602,4,17,430,520,0,0,1,0,0,1
12321,189382,18938202,15,5,410,444,1,0,1,0,0,0
12323,189378,18937804,12,3,456,513,0,0,1,0,0,1
12324,189382,18938202,15,3,472,478,0,0,1,0,0,0
12326,191411,19141103,13,3,427,463,0,0,1,1,0,1
12327,191411,19141103,13,11,434,429,1,0,1,1,0,1
12328,191411,19141102,8,21,443,423,1,0,1,1,0,1
12330,170295,17029502,14,12,456,454,0,0,1,1,0,1
12331,170295,17029502,14,8,428,463,1,0,1,1,0,1
12332,159171,15917105,16,8,468,536,0,0,1,0,0,1
12333,203452,20345204,5,23,445,506,0,0,1,0,0,1
12334,201449,20144904,7,23,472,536,0,0,1,1,0,1
12335,201449,20144902,12,24,472,536,0,0,1,1,0,1
12336,201449,20144903,6,7,424,506,1,0,1,1,0,1
12337,201449,20144902,12,3,439,489,1,0,1,0,0,1
12338,201449,20144903,6,9,425,463,1,0,1,0,0,1
12339,201449,20144906,7,1,476,520,1,0,1,0,0,1
12343,201449,20144902,12,2,439,459,1,1,1,0,0,1
12345,203452,20345204,5,2,421,494,1,0,1,0,0,1
12346,128068,12806803,11,12,472,547,0,0,1,0,0,1
12347,205491,20549103,3,6,495,602,0,0,1,0,0,0
12348,205489,20548903,3,5,565,626,1,0,1,0,0,0
12349,205491,20549102,15,2,437,576,1,0,1,1,0,0
12350,205492,20549202,3,2,443,489,1,1,1,1,0,0
12351,205488,20548801,0,3,414,434,0,0,1,0,0,0
12352,205489,20548903,3,2,439,454,0,0,1,0,0,0
12353,128076,12807602,8,15,414,489,0,0,1,0,0,0
12355,212522,21252201,NA,16,434,478,0,0,0,1,1,0
12356,212522,21252202,13,15,478,536,0,0,1,0,1,0
12357,205492,20549204,3,15,443,489,1,1,1,1,0,0
12358,212522,21252205,4,18,480,536,1,0,1,0,1,0
12359,161176,16117603,6,5,418,500,1,0,1,0,0,1
12360,205488,20548802,12,10,507,547,0,0,1,0,0,0
12361,212522,21252205,4,30,428,454,1,0,1,0,1,0
12362,212522,21252204,17,12,440,559,0,0,1,0,1,0
12363,205492,20549201,0,0,421,506,0,0,1,1,0,0
12364,161176,16117602,2,7,450,559,1,0,1,0,0,1
12365,205491,20549102,15,10,510,520,1,0,1,0,0,0
12366,130085,13008501,22,1,439,528,0,0,1,1,0,0
12367,203452,20345201,19,11,443,513,1,0,1,1,0,1
12368,212522,21252201,NA,7,428,500,0,0,0,1,1,0
12369,234628,23462802,20,15,532,513,0,0,1,0,0,1
12370,128068,12806801,12,9,474,520,0,0,1,1,0,1
12371,205491,20549102,15,3,380,405,1,1,1,1,0,0
12372,203452,20345205,20,7,358,384,1,0,1,1,0,1
12373,208501,20850104,5,2,398,418,1,0,1,1,0,1
12374,259915,25991501,11,5,414,484,1,0,1,0,0,1
12375,208503,20850302,8,11,416,494,1,0,1,1,0,1
12376,208501,20850102,12,5,414,463,1,0,1,0,0,1
12377,208503,20850303,3,13,411,463,1,0,1,1,0,1
12378,208503,20850301,8,18,416,489,1,0,1,1,0,1
12380,208501,20850101,13,4,428,489,1,0,1,0,0,1
12382,208501,20850101,13,19,456,513,0,0,1,0,0,1
12383,208503,20850303,3,9,403,473,1,0,1,0,0,1
12385,209510,20951004,10,11,427,473,1,0,1,0,0,1
12386,230612,23061201,6,4,427,468,0,0,1,0,0,1
12387,209510,20951002,3,0,448,520,1,0,1,0,0,1
12388,221571,22157105,7,10,398,405,0,1,1,1,0,1
12390,212522,21252203,21,0,440,484,1,1,1,1,1,0
12392,193423,19342303,12,1,427,513,0,1,1,1,0,1
12393,215533,21553306,0,26,507,602,0,0,1,0,0,1
12395,215533,21553304,9,6,443,520,1,0,1,0,0,1
12396,215533,21553302,15,13,460,528,1,0,1,0,0,1
12397,215533,21553306,0,27,440,506,1,0,1,1,0,1
12398,193422,19342203,11,5,478,484,1,1,1,1,0,1
12399,193422,19342201,9,9,427,468,0,0,1,0,0,1
12401,193423,19342303,12,10,419,547,0,0,1,1,0,1
12402,215533,21553306,0,22,431,559,1,0,1,1,0,1
12403,193423,19342304,13,19,422,473,1,0,1,1,0,1
12405,215533,21553302,15,19,428,513,1,1,1,1,0,1
12407,215533,21553301,3,6,468,576,1,0,1,0,0,1
12409,159171,15917104,6,11,470,576,1,0,1,0,0,1
12410,215533,21553305,4,13,467,559,0,0,1,1,0,1
12411,215533,21553305,4,7,463,536,0,0,1,1,0,1
12412,230612,23061203,6,6,495,576,0,0,1,0,0,1
12413,193423,19342302,12,14,439,602,0,0,1,0,0,1
12414,159171,15917102,8,9,480,528,0,0,1,1,0,1
12415,159171,15917102,8,7,485,528,0,0,1,0,0,1
12416,193422,19342202,8,13,453,506,1,0,1,0,0,1
12417,159171,15917103,10,13,470,484,1,1,1,1,0,1
12418,193423,19342302,12,7,421,506,1,0,1,1,0,1
12419,215533,21553302,15,8,474,626,0,0,1,0,0,1
12420,193423,19342303,12,9,468,559,0,0,1,0,0,1
12421,159171,15917103,10,8,427,520,1,0,1,0,0,1
12422,170295,17029501,19,0,487,576,0,0,1,0,0,1
12423,159171,15917101,10,14,433,468,0,0,1,0,0,1
12424,170295,17029501,19,0,447,520,1,0,1,1,0,1
12425,193422,19342203,11,12,467,536,1,0,1,0,0,1
12426,159171,15917101,10,1,490,489,1,0,1,1,0,1
12427,170295,17029503,2,10,434,463,1,0,1,0,0,1
12428,215533,21553305,4,7,476,602,1,0,1,1,0,1
12429,215533,21553303,6,25,421,506,1,0,1,0,0,1
12431,215533,21553306,0,7,483,559,0,0,1,0,0,1
12432,170295,17029501,19,7,514,626,0,0,1,0,0,1
12433,170295,17029501,19,13,434,500,1,0,1,0,0,1
12434,221574,22157404,2,0,442,500,0,0,1,0,0,1
12436,221571,22157105,7,24,440,444,1,0,1,0,0,1
12437,259915,25991503,5,6,422,500,0,0,1,0,0,1
12438,221571,22157101,3,21,393,429,1,0,0,0,0,1
12439,221571,22157101,3,5,391,423,1,1,0,0,0,1
12443,225585,22558504,13,11,461,536,1,0,1,0,0,1
12444,228606,22860604,14,20,456,528,0,0,1,0,0,1
12445,173312,17331202,11,29,467,478,1,0,1,1,0,1
12447,228606,22860601,8,13,476,494,1,0,1,0,0,1
12448,228606,22860602,13,4,411,494,0,1,1,0,0,1
12449,228606,22860601,8,13,421,528,1,0,1,0,0,1
12450,162184,16218402,5,5,451,468,0,0,1,1,0,1
12451,231616,23161602,9,31,428,536,0,0,1,1,0,1
12452,231616,23161601,12,2,430,484,0,0,1,0,0,1
12453,193422,19342202,8,1,395,405,0,1,1,1,0,1
12454,230612,23061202,4,10,439,494,1,0,1,1,0,1
12455,261927,26192704,11,22,422,478,0,0,1,0,0,1
12457,261927,26192701,11,4,458,602,1,0,1,0,0,1
12459,261927,26192704,11,13,424,484,0,0,1,0,0,1
12460,261927,26192704,11,0,554,626,0,0,1,0,0,1
12461,231616,23161603,20,14,434,489,1,0,1,1,0,1
12462,261927,26192701,11,21,458,559,1,0,1,0,0,1
12464,234628,23462802,20,16,461,528,1,0,1,0,0,1
12465,221571,22157104,21,2,483,559,0,0,1,0,0,1
12467,244776,24477602,8,26,434,478,0,1,1,0,1,0
12468,244755,24475502,7,0,439,500,0,1,1,1,1,0
12469,244818,24481803,11,5,410,454,0,1,1,1,1,0
12470,244776,24477604,9,8,407,484,1,1,0,1,1,0
12471,244806,24480605,6,0,463,576,0,1,0,1,1,0
12472,244774,24477405,6,3,411,423,0,1,0,1,1,0
12473,244776,24477603,5,9,434,484,1,1,0,1,1,0
12474,244780,24478002,10,7,427,494,0,1,0,0,1,0
12475,244736,24473601,11,14,448,506,0,1,1,1,1,0
12476,244799,24479902,13,0,442,494,0,1,1,0,0,0
12477,244776,24477604,9,15,430,463,1,1,0,1,1,0
12478,244708,24470803,2,26,395,459,0,1,1,1,1,0
12479,244801,24480103,8,2,442,559,0,1,0,1,0,0
12480,244727,24472704,1,1,467,536,0,1,0,0,0,0
12482,244806,24480603,0,10,427,418,0,1,0,1,1,0
12483,244818,24481803,11,22,405,454,0,1,1,1,1,0
12484,244736,24473602,0,0,450,576,1,1,1,1,1,0
12485,244806,24480602,20,3,483,520,1,1,0,1,1,0
12486,244801,24480103,8,4,483,576,0,1,0,1,0,0
12487,244818,24481803,11,4,465,484,0,1,1,0,1,0
12493,257899,25789905,12,7,467,547,1,0,1,0,0,1
12494,257899,25789901,13,10,458,494,1,0,1,0,0,1
12495,216536,21653603,8,0,425,484,1,0,1,0,0,1
12496,216536,21653602,13,3,474,576,1,0,1,0,0,1
12497,252885,25288501,14,16,565,626,1,0,1,0,0,1
12498,216536,21653601,2,16,467,576,0,0,1,0,0,1
12499,216536,21653601,2,1,428,536,0,0,1,0,0,1
12500,216536,21653605,1,15,427,547,1,0,1,0,0,1
12501,216536,21653601,2,4,455,520,0,0,1,0,0,1
12502,216536,21653601,2,42,408,473,0,0,1,1,0,1
12503,257899,25789903,8,3,421,468,0,0,1,1,0,1
12504,257899,25789903,8,9,413,459,1,0,1,1,0,1
12505,257899,25789905,12,5,424,494,0,0,1,0,0,1
12506,257905,25790505,14,8,460,494,1,0,1,0,1,0
12507,257905,25790503,13,11,478,536,1,0,1,0,1,0
12508,257899,25789904,12,2,419,500,0,0,1,0,0,1
12509,257905,25790503,13,7,458,520,1,0,1,0,1,0
12510,257899,25789904,12,8,421,463,0,0,1,1,0,1
12512,257905,25790503,13,2,514,528,1,0,1,1,1,0
12513,257905,25790506,8,6,460,528,0,0,1,0,1,0
12514,257905,25790507,11,9,408,423,1,0,1,0,1,0
12515,253888,25388803,5,18,474,547,0,0,1,1,0,1
12516,257905,25790501,7,1,398,392,1,0,1,1,1,0
12517,257905,25790505,14,4,378,399,0,0,1,1,1,0
12519,257905,25790507,11,6,460,494,0,0,1,0,1,0
12521,193423,19342304,13,17,439,478,1,0,1,0,0,1
12522,228606,22860602,13,10,422,473,1,0,1,0,0,1
12524,228606,22860602,13,6,422,444,1,0,1,1,0,1
12526,261927,26192703,3,8,443,576,1,0,1,0,0,1
12527,261927,26192701,11,7,443,536,0,0,1,0,0,1
12528,221574,22157404,2,9,436,602,1,0,1,0,0,1
12529,221574,22157402,8,7,431,500,1,0,1,0,0,1
12530,264945,26494502,3,2,413,459,0,1,1,1,0,0
12531,252885,25288501,14,3,487,559,0,0,1,0,0,1
12532,123056,12305603,16,7,405,429,1,0,1,1,0,1
12533,123056,12305601,4,20,433,494,1,0,1,1,0,1
12534,130085,13008502,7,3,431,463,0,0,1,0,0,0
12535,130085,13008503,8,7,442,528,0,0,1,0,0,0
12536,130085,13008504,11,10,427,463,0,0,1,0,0,0
12537,130085,13008501,22,5,445,528,1,0,1,0,0,0
12540,128079,12807903,8,25,413,489,1,0,1,1,0,1
12541,130085,13008503,8,8,410,478,1,0,1,0,0,0
12542,128079,12807903,8,2,518,576,0,0,1,0,0,1
12543,128068,12806802,1,10,474,520,1,0,1,1,0,1
12544,128079,12807901,8,5,402,439,1,0,1,0,0,1
12545,128076,12807603,7,15,431,500,0,0,1,0,0,0
12546,128079,12807903,8,69,397,412,1,0,1,1,0,1
12547,128076,12807602,8,3,425,444,0,0,1,0,0,0
12548,128068,12806803,11,1,422,478,0,0,1,0,0,1
12549,170295,17029503,2,31,455,454,1,0,1,1,0,1
12550,257905,25790501,7,11,460,484,0,0,1,1,1,0
12551,161183,16118304,10,12,465,528,1,0,1,1,0,1
12552,161176,16117604,6,12,455,536,1,0,1,1,0,1
12553,165199,16519902,3,7,565,559,0,0,1,0,1,0
12554,165199,16519902,3,10,476,528,1,0,1,0,1,0
12555,165199,16519902,3,1,443,489,0,0,1,0,1,0
12556,165199,16519902,3,9,443,500,1,0,1,1,1,0
12558,166203,16620303,5,0,413,468,1,0,1,0,1,0
12559,112038,11203802,6,6,398,463,0,1,1,1,1,0
12560,164198,16419803,4,10,437,478,1,0,1,0,0,1
12561,165199,16519901,12,1,424,459,1,0,1,1,1,0
12562,166203,16620304,1,0,443,489,0,1,1,1,1,0
12565,164198,16419803,4,5,414,439,0,1,1,1,0,1
12566,261927,26192701,11,3,447,528,1,0,1,0,0,1
12567,166203,16620303,5,10,422,506,0,0,1,1,1,0
12568,168214,16821402,6,13,472,559,0,0,1,0,0,1
12569,176329,17632901,2,7,451,559,0,0,1,1,0,1
12570,168214,16821402,6,13,436,513,1,0,1,0,0,1
12571,123056,12305602,6,4,422,484,1,0,1,1,0,1
12572,168214,16821401,6,15,497,559,0,0,1,0,0,1
12574,168211,16821102,27,12,463,506,0,0,1,1,0,1
12575,168211,16821101,10,3,431,459,1,0,1,1,0,1
12576,168211,16821101,10,17,422,459,0,0,1,1,0,1
12577,168211,16821103,15,13,440,463,0,0,1,1,0,1
12581,168211,16821102,27,46,474,559,0,0,1,1,0,1
12582,169231,16923103,3,5,410,449,1,0,0,0,1,0
12583,264945,26494502,3,14,433,536,1,0,1,0,0,0
12584,264945,26494503,3,1,437,513,0,0,1,0,0,0
12585,216536,21653604,22,18,414,478,0,0,1,0,0,1
12588,262937,26293702,15,7,514,602,1,0,1,0,0,0
12590,264945,26494501,17,4,433,484,1,0,1,0,0,0
12592,169219,16921901,14,22,443,528,0,0,1,0,0,0
12593,216536,21653603,8,12,428,500,1,0,1,0,0,1
12594,230612,23061202,4,12,448,494,0,0,1,1,0,1
12597,216536,21653601,2,6,422,468,0,0,1,0,0,1
12598,201449,20144905,10,0,503,559,1,0,1,0,0,1
12600,201449,20144903,6,1,450,500,0,0,1,0,0,1
12601,165199,16519903,12,5,456,576,1,0,1,0,1,0
12603,169229,16922902,11,5,422,449,0,0,1,1,0,0
12604,169231,16923101,9,19,407,484,0,0,1,0,1,0
12607,230612,23061201,6,27,456,506,0,0,1,0,0,1
12609,169229,16922901,15,10,500,602,0,0,1,0,0,0
12610,262937,26293702,15,9,522,602,0,0,1,0,0,0
12611,169229,16922903,13,0,474,506,0,0,1,0,0,0
12612,169229,16922902,11,9,413,513,0,0,1,0,0,0
12614,169229,16922902,11,7,447,494,1,0,1,0,0,0
12616,170295,17029502,14,10,468,536,0,0,1,0,0,1
12617,261927,26192701,11,4,402,494,1,0,1,0,0,1
12618,201449,20144903,6,9,430,454,0,0,1,1,0,1
12619,201449,20144906,7,5,490,536,1,0,1,0,0,1
12620,201449,20144905,10,6,421,478,1,0,1,1,0,1
12622,173312,17331201,11,3,522,626,0,0,1,0,0,1
12623,173312,17331203,13,12,497,602,1,0,1,0,0,1
12624,173312,17331203,13,15,478,626,1,0,1,0,0,1
12625,173312,17331203,13,18,518,602,0,0,1,0,0,1
12626,173312,17331201,11,9,522,547,0,0,1,0,0,1
12627,173312,17331202,11,2,490,520,1,0,1,0,0,1
12629,173312,17331202,11,2,503,602,1,0,1,1,0,1
12630,173312,17331203,13,26,430,434,1,1,1,0,0,1
12632,168211,16821101,10,12,437,547,1,0,1,0,0,1
12633,123056,12305603,16,8,408,454,0,0,1,1,0,1
12634,180344,18034405,1,8,418,489,1,0,1,1,1,0
12636,257899,25789901,13,6,419,478,0,0,1,0,0,1
12638,203457,20345702,9,8,474,484,1,0,1,0,0,1
12639,203452,20345202,11,14,400,399,1,0,1,1,0,1
12640,161183,16118302,10,2,451,513,1,0,1,0,0,1
12642,203452,20345203,19,17,453,449,0,0,1,0,0,1
12643,191411,19141102,8,8,554,602,1,0,1,0,0,1
12644,234628,23462804,10,9,439,489,0,0,1,0,0,1
12646,218562,21856203,11,2,474,513,0,0,1,0,1,0
12647,234628,23462801,9,11,403,418,1,0,1,1,0,1
12649,189396,18939602,4,8,411,444,1,0,1,1,0,1
12650,259915,25991502,15,15,580,559,0,0,1,0,0,1
12653,123056,12305601,4,9,395,412,0,0,1,1,0,1
12654,123056,12305603,16,7,413,459,0,0,1,1,0,1
12658,189378,18937803,5,13,453,478,1,0,1,0,0,1
12659,169231,16923101,9,18,421,468,0,0,1,1,1,0
12662,189396,18939603,12,0,416,478,0,0,1,0,0,1
12664,189382,18938204,7,10,408,434,0,0,1,0,0,0
12665,191411,19141101,8,0,478,506,0,0,1,0,0,1
12667,170295,17029501,19,9,424,559,1,0,1,0,0,1
12668,215533,21553301,3,5,416,454,0,1,1,1,0,1
12669,170295,17029504,1,12,403,405,1,0,1,1,0,1
12670,230612,23061202,4,9,580,626,1,0,1,0,0,1
12671,201449,20144902,12,13,421,494,1,0,1,0,0,1
12672,201449,20144901,4,18,492,576,0,0,1,0,0,1
12673,201449,20144903,6,12,448,506,0,0,1,1,0,1
12675,201449,20144902,12,6,455,547,0,0,1,0,0,1
12676,162184,16218404,2,4,460,513,0,0,1,0,0,1
12677,203452,20345205,20,4,425,489,0,0,1,0,0,1
12678,203457,20345701,12,10,500,559,0,0,1,0,0,1
12679,203452,20345203,19,23,445,494,0,0,1,1,0,1
12680,203452,20345205,20,31,419,500,1,0,1,0,0,1
12681,161183,16118303,6,17,492,576,0,0,1,0,0,1
12682,161183,16118302,10,17,492,576,0,0,1,0,0,1
12683,128079,12807901,8,6,416,412,0,0,1,0,0,1
12684,212522,21252202,13,1,434,449,0,0,1,0,1,0
12685,205488,20548801,0,3,458,489,0,0,1,0,0,0
12686,205492,20549204,3,0,487,520,1,1,1,1,0,0
12687,205491,20549102,15,11,403,463,1,0,1,0,0,0
12688,212522,21252205,4,7,425,494,0,0,1,0,1,0
12692,212522,21252202,13,9,433,489,0,0,1,0,1,0
12695,205488,20548801,0,23,436,478,1,0,1,0,0,0
12696,212522,21252201,NA,16,427,489,0,0,0,1,1,0
12697,205490,20549002,11,5,374,399,1,1,1,1,1,0
12698,205492,20549201,0,7,413,434,0,0,1,1,0,0
12699,205488,20548803,4,7,470,506,0,0,1,0,0,0
12702,208501,20850101,13,0,427,484,1,0,1,0,0,1
12703,209510,20951001,8,8,398,439,1,0,0,0,0,1
12704,208501,20850101,13,2,447,500,1,0,1,0,0,1
12705,208501,20850101,13,15,424,559,1,0,1,1,0,1
12706,209510,20951002,3,0,402,418,0,0,1,0,0,1
12707,209510,20951003,13,7,430,478,0,0,1,1,0,1
12709,221571,22157101,3,16,431,506,1,1,0,1,0,1
12712,212522,21252203,21,3,427,468,1,0,1,0,1,0
12713,212522,21252205,4,10,445,494,0,1,1,1,1,0
12714,193422,19342202,8,5,461,536,1,0,1,1,0,1
12715,215533,21553304,9,23,461,626,0,0,1,0,0,1
12716,193422,19342201,9,5,428,468,0,0,1,1,0,1
12717,215533,21553301,3,10,453,468,0,0,1,0,0,1
12718,193423,19342304,13,11,427,459,1,0,1,1,0,1
12719,215533,21553306,0,4,403,434,1,0,1,0,0,1
12720,193423,19342304,13,30,458,576,1,0,1,1,0,1
12721,215533,21553306,0,3,478,536,0,0,1,0,0,1
12722,230612,23061201,6,7,424,489,1,0,1,1,0,1
12723,170295,17029502,14,17,460,506,0,0,1,0,0,1
12724,170295,17029502,14,2,451,494,1,0,1,0,0,1
12725,193423,19342304,13,8,436,506,1,0,1,1,0,1
12726,170295,17029501,19,1,478,559,0,0,1,0,0,1
12728,180344,18034403,11,7,418,463,0,1,1,0,1,0
12729,170295,17029504,1,0,605,528,0,0,1,0,0,1
12730,215533,21553305,4,1,470,547,1,0,1,0,0,1
12731,159171,15917103,10,14,419,489,0,0,1,1,0,1
12732,221574,22157401,1,3,418,449,1,0,1,0,0,1
12734,221571,22157101,3,2,419,484,1,0,0,0,0,1
12735,221571,22157104,21,10,427,528,1,0,1,1,0,1
12736,221571,22157102,3,11,388,434,1,0,1,1,0,1
12738,221574,22157402,8,17,440,520,0,0,1,0,0,1
12739,221574,22157402,8,7,545,626,0,0,1,0,0,1
12741,209510,20951004,10,4,425,468,1,0,1,0,0,1
